comment,complaint_cluster
They were late getting out from the branch,
I received a lotus ice cream instead of cookies and cream,
poor burger,
I ordered 8 boxes with 2 types of sandwiches each 2 beef & 2 chicken but most of the boxes were all chicken sandwiches,
I received a wrong sandwich Also the food was so cold,
everything is bad,
Order did not arrive and after an hour and half when I called them they told that power is off in restaurant!!!,
wings aren't well done,
Late arrival,
disrespectful restaurant,
"Didn’t receive the order after 2 hours of waiting, they said they will send another order and that I will wait 45 more minutes!!!! I said that I don’t want another order",
i didnt receive it,
The order is missing the Onion and the tomato,
"They sent me a bun with a piece of meat in it... That's it, no cheese, bacon, tomato or any of the items described on the bacon mushroom jack. And the fries filled 20% of the plate only and had exactly 4 pieces of bacon on it. SUPER disappointed.",
Food is cold and undercooked. What a waste.,
"My order was delivered missing a sandwich, and I never got it delivered despite promises from elmenus support that it will be delivered. Elmenus are extremely unprofessional & cannot be trusted to deliver what was ordered and paid for.",
The delivery wasn’t fast,
"The bun wasn’t fresh at all, The burger wasn’t juicy am so disappointed",
not good not bad,
"tasted bad, smelled like shit, badly made",
It takes an hour to arrive although I'm not far from the restaurant. I ordered coca-cola zero and they brought something else with my order.,
Missing item and the delivery associate was rude and slow,Missed_item
The wings came RAW with blood inside,
I just received sandwich without additional salad 🥗,
The lettuce wrapped burger needed more lettuce as it had only two pieces holding the burger up and down. But overall everything was perfect and the meat was so juicy and tasty.,
the food wasn't hot .. and very late,
Fries was cold and not fresh,
thnx for driver ✌🏻,
there was no vegtables,
The handkerchief and wipes wasn’t sent,
it wasn't good as everytime,
Still didnt recive my order after tow times of order since 2 PM,
very bad condition,
didn't send me the toy and wrong juice is delivered,
"Late order, and cold fries.",
Food wasn’t even warm,
food wasn't tasty bread and the mushroom were burned very ordinary,
Tasted awful will never order again,
Tastes like shit,
I received buffalo chips without island sauce!!,
burger was burnt! not a hint nor an aftertaste burnt and definitely not 'smoked' but textbook burnt!!!,
Delivered medium hot,
I didn’t even get the same burger I ordered,
wasn't good at all yuuuk,
still full,
very bad very bad very bad very bad very bad very bad very bad very bad very bad very bad very bad very bad very bad very bad very bad very bad,
"Their food is tasty, and Their bread is the best of all.",
fries came wrong type,
Fries were cold & undercooked. The burger was burnt & cold too. Burger quality is so so bad. Never again.,
Worst delivery and worst food,
Poor quality of meat and bacon,Quality
amazing and the food is wonderful 😋,
Come damage not frozen just melted like big ball of mence,
Delivery man came 30 mins late,
Pepsi instead of sprite and no salad box with the burger,
Special thanks for the person who delivered,
did not arrive,
very bad bacon quality in bacon mushroom jack sandwich,
Thank you 🥰,
So good,
"Very late , missing order , very upset 😠",
I received a call from Elmenus and they informed me that the price changed and I agreed. However when I received the order it was on the old price?,
"did not deliver the whole order, called and asked to send and still never received the rest of the order.",
Food arrived after 2 hours... everything already got cold... and the ice cream melted..,
Worst service I don’t recommend this to anyone,
"The delivery was too late. The beef was too dry , i also ordered buffalo wings they came without the buffalo sauce and the fries were cold and inedible👎🏼👎🏼👎🏼",
Did not get the cola. was really late. the food is cold.,
late and the order was cold :(,
Order didnt even arrive yet,
the order is delayed 2 hours and arrive cold,Delivery
"This is the second time to receive a very cold meal , fries is half the package , delivery took 1 hour and a half to arrive dunno why the ETA was expected 7:54 it was delivered nearly 8:40 , very bad experience",
received the order with one item missing,Missed_item
Salad didn’t come with the order,
Incomplete,Missed_item
i think this is the last time i will use el menus,
Didn’t arrive yet,
sanswhich was cold and missing one ice cream,
"It was not bacon mushroom jack, but another sandwich that i dont know",
The order came after the eta by 2 hours,
The burger was really bug,
fries were so small,
It wasn’t as i used to the burger was burned and too much mayonnaise not tge best sauce as usual,
good deal and good burgers. nice.,
the fries was not good,
Was really faaaast,
very COLD food and diablo fries new but not good and delivery cams late have not coins ..,
I didn’t receive my order,
"Honestly, Buffalo burger was not as usual at all, burger is not juicy a bit dry and burned, moreover cold not fresh.",
Almost 2 hrs & did not deliver. They didn’t even call to apologize.,
Order was never delivered after 2.5 hours and numerous messages with support Support rep was understanding but couldn’t help,
Didn’t Received Order,
the food quantity wasn't enough at all,
I ate in a hurry this is why I didn’t rate or complain right away. I didn’t receive my drink. The chicken wings were not coated with buffalo sauce but bbq. Overall suboptimal experience.,
"Doesn’t deserve to be called a brand restaurant. First thing they served our order in 3 minutes with cold burgers, and changed it only when we complained. And an even problem occurred because of their own put policy, and their reply is that they can...",
"there are missing salads, I always order from buffalo burger and I receive salad box, so I was supposed to receive 3 boxes as usual. There is no ketchup sauce and the fries was spilled and there is an empty fries pack.",
Driver is very polite Fries came more than half the packet empty.. Disappointed,
"Not tasty as usual, no sauce added and the bacon tastes horrible",
i received a wrong order and after contacting with buffalo support to replace it they sent me the right one after 3 hours!! i'll never order from buffalo again,
